22051;1554;888;872;8;10;16;12:30:00;1;1;NULL;0;0;0;2021-10-13 08:54:10;2021-10-13 08:57:28;787;14;14;0;0;Commande validée;1;NULL;1;2021-10-13 08:57:28
22052;1553;888;872;8;10;16;12:30:00;1;1;NULL;0;0;0;2021-10-13 08:54:48;2021-10-13 08:57:28;787;14;14;0;0;Commande validée;1;NULL;1;2021-10-13 08:57:28
22053;1553;603;566;8;10;11;12:30:00;2;1;NULL;0;0;0;2021-10-13 08:58:11;2021-10-13 09:07:33;493;14;14;0;0;Commande validée;1;NULL;1;2021-10-13 09:07:33
22054;1553;3119;4908;8;10;11;12:30:00;1;1;NULL;0;0;0;2021-10-13 09:00:09;2021-10-13 09:07:33;5018;14;14;0;0;Commande validée;1;NULL;1;2021-10-13 09:07:33
22055;1553;3705;6107;8;11;11;12:30:00;1;1;NULL;0;0;0;2021-10-13 09:07:10;2021-10-13 09:07:33;4800;14;14;0;0;Commande validée;1;NULL;1;2021-10-13 09:07:33
22056;1554;3088;4550;8;10;20;12:30:00;1;1;NULL;0;0;0;2021-10-13 09:24:57;2021-10-13 09:53:10;3589;14;14;0;0;Commande validée;1;NULL;1;2021-10-13 09:53:10
22057;1554;3817;6341;8;11;17;13:00:00;1;1;NULL;0;0;0;2021-10-13 09:36:46;2021-10-13 09:53:10;5019;14;14;0;0;Commande validée;1;NULL;1;2021-10-13 09:53:10
22058;1554;3818;6342;8;11;11;12:20:00;5;1;NULL;0;0;0;2021-10-13 09:45:44;2021-10-13 09:53:10;5020;14;14;0;0;Commande validée;1;NULL;1;2021-10-13 09:53:10
22059;1553;3818;6342;8;10;11;12:30:00;5;1;NULL;0;0;0;2021-10-13 09:46:18;2021-10-13 09:53:10;5020;14;14;0;0;Commande validée;1;NULL;1;2021-10-13 09:53:10
22060;1553;3457;5479;8;10;16;12:30:00;1;1;NULL;0;0;0;2021-10-13 09:46:50;2021-10-13 09:53:10;4265;14;14;0;0;Commande validée;1;NULL;1;2021-10-13 09:53:10
22061;1554;3308;6343;8;10;11;13:00:00;1;1;NULL;0;0;0;2021-10-13 09:50:46;2021-10-13 09:53:10;3958;14;10;0;0;Commande validée;1;NULL;1;2021-10-13 09:53:10
22062;1554;2882;6072;8;11;11;12:30:00;1;1;NULL;0;0;0;2021-10-13 09:52:36;2021-10-13 10:01:55;5021;14;14;0;0;Commande validée;1;NULL;1;2021-10-13 10:01:55
22063;1553;3658;5995;8;10;16;12:45:00;1;1;NULL;0;0;0;2021-10-13 09:54:13;2021-10-13 10:01:55;4699;14;14;0;0;Commande validée;1;NULL;1;2021-10-13 10:01:55
22064;1554;2084;3030;8;10;21;12:15:00;1;1;NULL;0;0;0;2021-10-13 09:59:28;2021-10-13 10:01:55;2736;14;10;0;0;Commande validée;1;NULL;1;2021-10-13 10:01:55
22065;1554;1602;1924;8;10;11;12:45:00;1;1;NULL;0;0;0;2021-10-13 10:02:30;2021-10-13 10:04:20;1749;14;10;0;0;Commande validée;1;NULL;1;2021-10-13 10:04:20
