21051;1382;1024;6103;8;11;11;12:30:00;1;1;NULL;0;0;0;2021-09-08 09:06:35;2021-09-08 09:29:21;957;14;14;0;0;Commande validée;1;NULL;1;2021-09-08 09:29:21
21052;1382;3687;6060;8;10;16;12:15:00;2;1;NULL;0;0;0;2021-09-08 09:32:38;2021-09-08 09:38:25;4750;14;14;0;0;Commande validée;1;NULL;1;2021-09-08 09:38:25
21053;1381;3687;6060;8;10;16;12:15:00;7;1;NULL;0;0;0;2021-09-08 09:33:05;2021-09-08 09:38:25;4750;14;14;0;0;Commande validée;1;NULL;1;2021-09-08 09:38:25
21054;1386;3702;6104;8;10;11;12:00:00;1;1;NULL;0;0;0;2021-09-08 09:48:40;2021-09-08 10:02:44;4662;14;14;0;0;Commande validée;1;NULL;1;2021-09-08 10:02:44
21055;1382;2483;5872;8;10;16;13:00:00;1;1;NULL;0;0;0;2021-09-08 10:33:58;2021-09-08 10:36:28;2970;14;14;0;0;Commande validée;1;NULL;1;2021-09-08 10:36:28
21056;1382;3703;6105;8;11;11;12:45:00;1;1;NULL;0;0;0;2021-09-08 10:36:05;2021-09-08 10:36:28;4798;14;14;0;0;Commande validée;1;NULL;1;2021-09-08 10:36:28
21057;1381;3704;6106;8;17;16;12:15:00;1;1;NULL;0;0;0;2021-09-08 10:42:30;2021-09-08 10:50:58;4799;14;14;0;0;Commande validée;1;NULL;1;2021-09-08 10:50:58
21058;1382;3705;6107;8;10;11;13:15:00;1;1;NULL;0;0;0;2021-09-08 10:49:32;2021-09-08 10:50:58;4800;14;14;0;0;Commande validée;1;NULL;1;2021-09-08 10:50:58
21059;1382;3706;6108;8;17;11;13:30:00;1;1;NULL;0;0;0;2021-09-08 11:08:37;2021-09-08 11:38:37;4801;14;14;0;0;Commande validée;1;NULL;1;2021-09-08 11:38:37
21060;1381;441;341;8;11;11;13:45:00;2;1;NULL;0;0;0;2021-09-08 11:36:00;2021-09-08 11:38:37;273;14;14;0;0;Commande validée;1;NULL;1;2021-09-08 11:38:37
21061;1382;3708;6109;8;17;16;14:30:00;1;1;NULL;0;0;0;2021-09-08 12:17:47;2021-09-08 12:18:59;4802;14;14;0;0;Commande validée;1;NULL;1;2021-09-08 12:18:59
21062;1382;353;6111;8;11;11;14:45:00;1;1;NULL;0;0;0;2021-09-08 12:36:56;2021-09-08 12:41:29;4803;14;14;0;0;Commande validée;1;NULL;1;2021-09-08 12:41:29
21063;1382;2735;6108;8;17;11;13:30:00;1;1;NULL;0;0;0;2021-09-08 13:13:37;2021-09-08 13:29:45;3164;14;14;0;0;Commande validée;1;NULL;1;2021-09-08 13:29:45
21064;1382;3635;5944;8;11;11;15:15:00;1;1;NULL;0;0;0;2021-09-08 13:23:00;2021-09-08 13:29:45;4655;14;14;0;0;Commande validée;1;NULL;1;2021-09-08 13:29:45
21065;1381;3635;5944;8;11;11;15:15:00;1;1;NULL;0;0;0;2021-09-08 13:23:59;2021-09-08 13:29:45;4655;14;14;0;0;Commande validée;1;NULL;1;2021-09-08 13:29:45
