id;menu_id;client_id;carnet_adresse_id;source_id;mode_id;type_id;date_heure_livraison;nbr_pack;est_accepter;motif_rejet;est_livrer;cmd_attente;cmd_annule;created_at;updated_at;receptionnaire_id;modificateur_id;created_id;facture;est_supprimer;commentaire;est_attribuer;commentaire_client;est_mise_livraison;date_mise_livraison
28051;2403;2417;3515;8;10;11;12:30:00;1;1;NULL;0;0;0;26/10/2022 08:19;26/10/2022 09:45;2936;14;14;0;0;Commande valid̩e;1;NULL;1;26/10/2022 09:45
28052;2403;3939;6627;8;10;16;12:30:00;2;1;NULL;0;0;0;26/10/2022 08:21;26/10/2022 09:39;5060;14;14;0;0;Commande valid̩e;1;NULL;1;26/10/2022 09:39
28053;2404;3939;6595;8;10;16;12:30:00;1;1;NULL;0;0;0;26/10/2022 08:22;26/10/2022 09:39;5060;14;14;0;0;Commande valid̩e;1;NULL;1;26/10/2022 09:39
28054;2404;4260;7349;8;17;16;12:30:00;1;1;NULL;0;0;0;26/10/2022 08:23;26/10/2022 09:39;5769;14;14;0;0;Commande valid̩e;1;NULL;1;26/10/2022 09:39
28055;2404;76;253;8;11;16;12:30:00;1;1;NULL;0;0;0;26/10/2022 08:26;26/10/2022 09:45;196;14;14;0;0;Commande valid̩e;1;NULL;1;26/10/2022 09:45
28056;2404;1682;7748;8;13;16;12:30:00;4;1;NULL;0;0;0;26/10/2022 08:41;26/10/2022 09:45;1882;14;14;0;0;Commande valid̩e;1;NULL;1;26/10/2022 09:45
28057;2403;3816;6335;8;10;11;12:30:00;1;1;NULL;0;0;0;26/10/2022 08:43;26/10/2022 09:45;5015;14;14;0;0;Commande valid̩e;1;NULL;1;26/10/2022 09:45
28058;2403;649;7487;8;11;11;12:30:00;1;1;NULL;0;0;0;26/10/2022 08:51;26/10/2022 09:39;500;14;14;0;0;Commande valid̩e;1;NULL;1;26/10/2022 09:39
28059;2403;3920;7749;8;11;11;12:30:00;1;1;NULL;0;0;0;26/10/2022 08:55;26/10/2022 09:45;6020;14;14;0;0;Commande valid̩e;1;NULL;1;26/10/2022 09:45
28060;2403;1798;3721;8;17;16;12:30:00;1;1;NULL;0;0;0;26/10/2022 08:55;26/10/2022 09:45;2087;14;14;0;0;Commande valid̩e;1;NULL;1;26/10/2022 09:45
28061;2403;2209;3244;8;16;16;12:30:00;1;1;NULL;0;0;0;26/10/2022 08:57;26/10/2022 09:39;1531;14;14;0;0;Commande valid̩e;1;NULL;1;26/10/2022 09:39
28062;2404;4063;7688;8;11;11;12:30:00;1;1;NULL;0;0;0;26/10/2022 08:59;26/10/2022 09:45;5419;14;14;0;0;Commande valid̩e;1;NULL;1;26/10/2022 09:45
28063;2404;4082;6943;8;17;16;12:30:00;1;1;NULL;0;0;0;26/10/2022 09:00;26/10/2022 09:39;5462;14;14;0;0;Commande valid̩e;1;NULL;1;26/10/2022 09:39
28064;2403;3668;6019;8;18;16;12:30:00;1;0;NULL;0;1;0;26/10/2022 09:01;26/10/2022 09:01;4715;NULL;14;0;0;Ticket insuffisant;0;NULL;0;NULL
