id;menu_id;client_id;carnet_adresse_id;source_id;mode_id;type_id;date_heure_livraison;nbr_pack;est_accepter;motif_rejet;est_livrer;cmd_attente;cmd_annule;created_at;updated_at;receptionnaire_id;modificateur_id;created_id;facture;est_supprimer;commentaire;est_attribuer;commentaire_client;est_mise_livraison;date_mise_livraison
16051;658;1536;1804;8;10;11;12:20:00;1;1;NULL;0;0;0;2021-03-10 08:09:30;2021-03-10 14:41:56;1652;14;14;0;0;Commande validée;1;NULL;1;2021-03-10 08:42:47
16052;659;3095;4566;8;13;16;12:45:00;1;1;NULL;0;0;0;2021-03-10 08:12:06;2021-03-10 08:42:47;3598;10;10;0;0;Commande validée;1;NULL;1;2021-03-10 08:42:47
16053;658;3168;4778;8;11;16;13:00:00;1;1;NULL;0;0;0;2021-03-10 08:17:39;2021-03-10 08:44:51;3733;10;14;0;0;Commande validée;1;NULL;1;2021-03-10 08:44:51
16054;659;3168;4778;8;11;16;13:00:00;1;1;NULL;0;0;0;2021-03-10 08:18:58;2021-03-10 08:44:51;3733;10;14;0;0;Commande validée;1;NULL;1;2021-03-10 08:44:51
16055;658;1822;4793;8;11;11;14:00:00;1;1;NULL;0;0;0;2021-03-10 08:20:38;2021-03-10 08:42:47;2176;10;10;0;0;Commande validée;1;NULL;1;2021-03-10 08:42:47
16056;658;119;68;8;10;11;12:30:00;2;1;NULL;0;0;0;2021-03-10 08:24:09;2021-03-10 08:42:47;49;10;14;0;0;Commande validée;1;NULL;1;2021-03-10 08:42:47
16057;658;1573;3579;8;13;11;12:20:00;3;1;NULL;0;0;0;2021-03-10 08:28:46;2021-03-10 08:42:47;1705;10;14;0;0;Commande validée;1;NULL;1;2021-03-10 08:42:47
16058;658;2821;4795;8;11;11;13:30:00;1;1;NULL;0;0;0;2021-03-10 08:38:51;2021-03-10 08:44:51;3746;10;10;0;0;Commande validée;1;NULL;1;2021-03-10 08:44:51
16059;658;1127;4633;8;11;11;12:45:00;1;1;NULL;0;0;0;2021-03-10 08:50:55;2021-03-10 09:02:53;3747;10;14;0;0;Commande validée;1;NULL;1;2021-03-10 09:02:53
16060;658;1674;4796;8;10;16;12:30:00;1;1;NULL;0;0;0;2021-03-10 08:55:53;2021-03-10 14:49:16;3427;14;10;0;0;Commande validée;1;NULL;1;2021-03-10 09:02:53
16061;658;3064;4508;8;10;20;13:00:00;1;1;NULL;0;0;0;2021-03-10 09:01:44;2021-03-10 09:02:53;3562;10;10;0;0;Commande validée;1;NULL;1;2021-03-10 09:02:53
16062;659;2383;4797;8;11;11;12:30:00;1;1;NULL;0;0;0;2021-03-10 09:11:22;2021-03-10 09:23:19;2894;14;14;0;0;Commande validée;1;NULL;1;2021-03-10 09:23:19
16063;659;3178;4798;8;11;11;13:00:00;1;1;NULL;0;0;0;2021-03-10 09:14:49;2021-03-10 09:23:19;3748;14;14;0;0;Commande validée;1;NULL;1;2021-03-10 09:23:19
16064;658;2488;4465;8;11;16;12:00:00;1;1;NULL;0;0;0;2021-03-10 09:15:52;2021-03-10 09:23:19;2980;14;14;0;0;Commande validée;1;NULL;1;2021-03-10 09:23:19
16065;658;970;971;8;13;16;12:00:00;2;1;NULL;0;0;0;2021-03-10 09:21:47;2021-03-10 09:23:19;894;14;14;0;0;Commande validée;1;NULL;1;2021-03-10 09:23:19
16066;658;3179;4799;8;11;11;12:45:00;1;1;NULL;0;0;0;2021-03-10 09:36:00;2021-03-10 09:50:05;515;14;14;0;0;Commande validée;1;NULL;1;2021-03-10 09:50:05
16067;658;864;4800;8;10;16;12:30:00;1;1;NULL;0;0;0;2021-03-10 09:39:36;2021-03-10 09:50:05;749;14;14;0;0;Commande validée;1;NULL;1;2021-03-10 09:50:05
16068;658;3028;4429;8;10;11;12:30:00;1;1;NULL;0;0;0;2021-03-10 09:49:30;2021-03-10 09:50:05;3513;14;14;0;0;Commande validée;1;NULL;1;2021-03-10 09:50:05
16069;658;3145;4698;8;10;11;12:30:00;1;1;NULL;0;0;0;2021-03-10 10:02:26;2021-03-10 10:21:21;3668;14;14;0;0;Commande validée;1;NULL;1;2021-03-10 10:21:21
16070;659;1822;2385;8;11;11;12:30:00;1;1;NULL;0;0;0;2021-03-10 10:03:42;2021-03-10 10:21:21;2122;14;10;0;0;Commande validée;1;NULL;1;2021-03-10 10:21:21
16071;658;3180;4801;8;10;16;12:45:00;1;1;NULL;0;0;0;2021-03-10 10:19:21;2021-03-10 10:21:21;3749;14;14;0;0;Commande validée;1;NULL;1;2021-03-10 10:21:21
16072;659;506;4521;10;10;21;13:00:00;1;1;NULL;0;0;0;2021-03-10 10:22:28;2021-03-10 10:23:39;354;10;10;0;0;Commande validée;1;NULL;1;2021-03-10 10:23:39
16073;659;3171;4802;8;11;11;13:15:00;1;1;NULL;0;0;0;2021-03-10 10:35:13;2021-03-10 10:39:05;3750;10;14;0;0;Commande validée;1;NULL;1;2021-03-10 10:39:05
16074;658;495;405;8;10;11;12:30:00;1;1;NULL;0;0;0;2021-03-10 10:37:16;2021-03-10 10:39:05;469;10;10;0;0;Commande validée;1;NULL;1;2021-03-10 10:39:05
16075;658;3181;4803;8;11;16;12:30:00;1;1;NULL;0;0;0;2021-03-10 10:45:47;2021-03-10 11:06:49;3753;14;14;0;0;Commande validée;1;NULL;1;2021-03-10 11:06:49
16076;658;3181;4804;8;11;16;13:00:00;1;1;NULL;0;0;0;2021-03-10 10:54:55;2021-03-10 11:06:49;3752;14;14;0;0;Commande validée;1;NULL;1;2021-03-10 11:06:49
16077;658;442;343;8;10;16;13:15:00;1;1;NULL;0;0;0;2021-03-10 11:04:25;2021-03-10 11:10:14;278;14;14;0;0;Commande validée;1;NULL;1;2021-03-10 11:10:14
16078;658;3105;4589;8;10;11;13:55:00;1;1;NULL;0;0;0;2021-03-10 11:05:32;2021-03-10 11:06:49;3610;14;14;0;0;Commande validée;1;NULL;1;2021-03-10 11:06:49
16079;659;2901;4805;8;13;11;13:45:00;1;1;NULL;0;0;0;2021-03-10 11:08:46;2021-03-10 15:10:43;3357;14;14;0;0;Commande validée;1;NULL;1;2021-03-10 11:10:15
16080;658;2901;4805;8;13;11;13:45:00;1;1;NULL;0;0;0;2021-03-10 11:09:27;2021-03-10 15:10:50;3357;14;14;0;0;Commande validée;1;NULL;1;2021-03-10 11:10:15
16081;658;1962;4806;8;11;11;13:00:00;1;1;NULL;0;0;0;2021-03-10 11:19:10;2021-03-10 11:22:16;2345;14;14;0;0;Commande validée;1;NULL;1;2021-03-10 11:22:16
16082;658;2949;4315;8;11;16;13:00:00;5;1;NULL;0;0;0;2021-03-10 11:19:57;2021-03-10 11:22:16;3411;14;14;0;0;Commande validée;1;NULL;1;2021-03-10 11:22:16
16083;659;1787;2307;8;10;11;13:45:00;1;1;NULL;0;0;0;2021-03-10 11:50:26;2021-03-10 11:55:23;2128;10;10;0;0;Commande validée;1;NULL;1;2021-03-10 11:55:23
16084;658;2907;4776;8;10;11;14:00:00;3;1;NULL;0;0;0;2021-03-10 12:09:59;2021-03-10 12:11:25;3365;14;14;0;0;Commande validée;1;NULL;1;2021-03-10 12:11:25
16085;658;3182;4807;8;11;16;14:30:00;1;1;NULL;0;0;0;2021-03-10 12:34:03;2021-03-10 12:35:13;3754;14;14;0;0;Commande validée;1;NULL;1;2021-03-10 12:35:13
16086;659;3183;4808;8;14;16;13:30:00;1;1;NULL;0;0;0;2021-03-10 12:34:46;2021-03-10 12:35:13;3755;14;10;0;0;Commande validée;1;NULL;1;2021-03-10 12:35:13
16087;649;3184;4809;8;11;11;14:00:00;1;1;NULL;0;0;0;2021-03-10 17:47:05;2021-03-10 17:47:05;3756;14;14;0;0;Commande validée;1;NULL;0;NULL
16088;663;3018;4810;8;11;11;12:30:00;1;1;NULL;0;0;0;2021-03-11 08:04:51;2021-03-11 08:35:38;3757;10;14;0;0;Commande validée;1;NULL;1;2021-03-11 08:35:38
16089;664;2950;4316;8;10;11;12:45:00;1;1;NULL;0;0;0;2021-03-11 08:05:42;2021-03-11 08:53:41;3412;10;10;0;0;Commande validée;1;NULL;1;2021-03-11 08:53:41
16090;664;1536;1804;8;10;11;12:00:00;1;1;NULL;0;0;0;2021-03-11 08:05:50;2021-03-11 16:26:12;1652;14;14;0;0;Commande validée;1;NULL;1;2021-03-11 08:35:38
16091;663;3054;4485;8;11;16;12:00:00;1;1;NULL;0;0;0;2021-03-11 08:06:55;2021-03-11 08:35:38;3548;10;14;0;0;Commande validée;1;NULL;1;2021-03-11 08:35:38
16092;663;3177;4811;8;11;11;12:30:00;1;1;NULL;0;0;0;2021-03-11 08:12:09;2021-03-11 08:35:38;3744;10;14;0;0;Commande validée;1;NULL;1;2021-03-11 08:35:38
16093;663;2943;4335;8;10;11;12:30:00;2;1;NULL;0;0;0;2021-03-11 08:15:47;2021-03-11 08:35:38;3423;10;14;0;0;Commande validée;1;NULL;1;2021-03-11 08:35:38
16094;664;3168;4778;8;13;16;12:55:00;1;1;NULL;0;0;0;2021-03-11 08:20:36;2021-03-11 08:35:38;3733;10;14;0;0;Commande validée;1;NULL;1;2021-03-11 08:35:38
16095;664;684;627;8;11;11;12:30:00;1;1;NULL;0;0;0;2021-03-11 08:20:37;2021-03-11 08:35:38;564;10;10;0;0;Commande validée;1;NULL;1;2021-03-11 08:35:38
16096;663;3168;4778;8;13;16;12:55:00;1;1;NULL;0;0;0;2021-03-11 08:21:12;2021-03-11 08:35:38;3733;10;14;0;0;Commande validée;1;NULL;1;2021-03-11 08:35:38
16097;664;970;971;8;13;16;13:00:00;2;1;NULL;0;0;0;2021-03-11 08:29:22;2021-03-11 08:35:38;894;10;14;0;0;Commande validée;1;NULL;1;2021-03-11 08:35:38
16098;663;2679;4812;8;10;16;12:45:00;1;1;NULL;0;0;0;2021-03-11 08:31:14;2021-03-11 08:35:38;3107;10;10;0;0;Commande validée;1;NULL;1;2021-03-11 08:35:38
16099;664;2736;4813;8;11;11;13:15:00;1;1;NULL;0;0;0;2021-03-11 08:35:30;2021-03-11 08:53:41;3758;10;14;0;0;Commande validée;1;NULL;1;2021-03-11 08:53:41
16100;663;1676;4590;8;11;11;12:30:00;1;1;NULL;0;0;0;2021-03-11 08:41:55;2021-03-11 08:53:41;1878;10;14;0;0;Commande validée;1;NULL;1;2021-03-11 08:53:41
16101;663;2738;4526;8;11;11;15:00:00;1;1;NULL;0;0;0;2021-03-11 08:44:05;2021-03-11 08:53:41;3168;10;10;0;0;Commande validée;1;NULL;1;2021-03-11 08:53:41
16102;663;121;67;8;15;11;12:45:00;1;1;NULL;0;0;0;2021-03-11 08:59:25;2021-03-11 09:21:34;50;10;10;0;0;Commande validée;1;NULL;1;2021-03-11 09:21:34
16103;664;763;720;8;13;11;12:45:00;2;1;NULL;0;0;0;2021-03-11 09:00:00;2021-03-11 09:21:34;635;10;14;0;0;Commande validée;1;NULL;1;2021-03-11 09:21:34
16104;664;3186;4814;8;11;11;12:30:00;1;1;NULL;0;0;0;2021-03-11 09:09:57;2021-03-11 09:21:34;3759;10;14;0;0;Commande validée;1;NULL;1;2021-03-11 09:21:34
16105;664;3187;4815;8;10;11;12:55:00;2;1;NULL;0;0;0;2021-03-11 09:12:45;2021-03-11 09:21:34;3760;10;10;0;0;Commande validée;1;NULL;1;2021-03-11 09:21:34
16106;664;3185;4816;8;11;11;12:30:00;1;1;NULL;0;0;0;2021-03-11 09:16:21;2021-03-11 09:21:34;3761;10;14;0;0;Commande validée;1;NULL;1;2021-03-11 09:21:34
16107;663;3188;4817;8;10;16;12:30:00;1;1;NULL;0;0;0;2021-03-11 09:18:20;2021-03-11 09:21:34;3647;10;10;0;0;Commande validée;1;NULL;1;2021-03-11 09:21:34
16108;663;1134;4662;8;13;16;12:30:00;1;1;NULL;0;0;0;2021-03-11 09:20:05;2021-03-11 09:21:34;1101;10;14;0;0;Commande validée;1;NULL;1;2021-03-11 09:21:34
16109;663;3074;4515;8;13;16;12:00:00;1;1;NULL;0;0;0;2021-03-11 09:20:07;2021-03-11 09:21:34;3453;10;10;0;0;Commande validée;1;NULL;1;2021-03-11 09:21:34
16110;664;1134;4662;8;13;16;12:45:00;1;1;NULL;0;0;0;2021-03-11 09:20:49;2021-03-11 09:37:29;1101;14;14;0;0;Commande validée;1;NULL;1;2021-03-11 09:37:29
16111;664;3064;4508;8;10;20;13:00:00;1;1;NULL;0;0;0;2021-03-11 09:30:41;2021-03-11 09:37:29;3562;14;14;0;0;Commande validée;1;NULL;1;2021-03-11 09:37:29
16112;663;495;405;8;10;11;12:15:00;2;1;NULL;0;0;0;2021-03-11 09:32:54;2021-03-11 09:37:29;469;14;10;0;0;Commande validée;1;NULL;1;2021-03-11 09:37:29
16113;663;1402;4239;8;13;16;12:30:00;1;1;NULL;0;0;0;2021-03-11 09:34:36;2021-03-11 09:37:29;1485;14;10;0;0;Commande validée;1;NULL;1;2021-03-11 09:37:29
16114;664;432;330;8;11;11;12:45:00;1;1;NULL;0;0;0;2021-03-11 09:35:25;2021-03-11 15:43:14;268;14;14;0;0;Commande validée;1;NULL;1;2021-03-11 09:37:29
16115;663;432;330;8;11;11;12:45:00;1;1;NULL;0;0;0;2021-03-11 09:36:00;2021-03-11 15:43:07;268;14;14;0;0;Commande validée;1;NULL;1;2021-03-11 09:37:29
16116;664;496;4818;8;11;11;12:45:00;1;1;NULL;0;0;0;2021-03-11 09:43:00;2021-03-11 09:43:39;3762;10;10;0;0;Commande validée;1;NULL;1;2021-03-11 09:43:39
16117;664;2949;4315;8;16;16;12:30:00;5;1;NULL;0;0;0;2021-03-11 09:50:30;2021-03-11 10:09:54;3411;10;14;0;0;Commande validée;1;NULL;1;2021-03-11 10:09:54
16118;665;2928;4299;8;10;18;12:30:00;1;1;NULL;0;0;0;2021-03-11 09:52:00;2021-03-11 10:09:54;3394;10;14;0;0;Commande validée;1;NULL;1;2021-03-11 10:09:54
16119;664;129;80;8;11;11;12:45:00;1;1;NULL;0;0;0;2021-03-11 09:52:49;2021-03-11 10:30:11;58;14;14;0;0;Commande validée;1;NULL;1;2021-03-11 10:09:54
16120;664;3189;4820;8;11;11;13:30:00;1;0;NULL;0;0;1;2021-03-11 10:04:44;2021-03-11 10:13:19;3763;14;14;0;0;ERREUR;0;NULL;1;2021-03-11 10:09:54
16121;664;3189;4820;8;11;11;13:30:00;1;1;NULL;0;0;0;2021-03-11 10:04:44;2021-03-11 10:09:54;3764;10;14;0;0;Commande validée;1;NULL;1;2021-03-11 10:09:54
16122;664;117;4821;8;11;11;12:45:00;1;1;NULL;0;0;0;2021-03-11 10:06:55;2021-03-11 10:09:54;47;10;14;0;0;Commande validée;1;NULL;1;2021-03-11 10:09:54
16123;663;544;459;8;11;16;12:50:00;1;1;NULL;0;0;0;2021-03-11 10:11:01;2021-03-11 15:44:35;387;14;14;0;0;Commande validée;1;NULL;1;2021-03-11 10:15:53
16124;663;3058;4496;8;10;11;12:45:00;1;1;NULL;0;0;0;2021-03-11 10:13:41;2021-03-11 10:15:53;2404;10;10;0;0;Commande validée;1;NULL;1;2021-03-11 10:15:53
16125;664;3064;4508;8;10;20;13:00:00;1;0;NULL;0;0;1;2021-03-11 10:15:06;2021-03-11 10:40:11;3562;14;10;0;0;ERREUR;0;NULL;1;2021-03-11 10:15:53
16126;664;3127;4655;8;11;11;12:30:00;1;1;NULL;0;0;0;2021-03-11 10:22:56;2021-03-11 13:07:30;3643;14;14;0;0;Commande validée;1;NULL;1;2021-03-11 10:24:21
16127;664;3054;4485;8;11;16;12:00:00;1;1;NULL;0;0;0;2021-03-11 10:31:34;2021-03-11 10:32:57;3548;14;14;0;0;Commande validée;1;NULL;1;2021-03-11 10:32:57
16128;664;3190;4822;8;11;11;13:00:00;3;1;NULL;0;0;0;2021-03-11 10:44:59;2021-03-11 10:47:18;3765;14;14;0;0;Commande validée;1;NULL;1;2021-03-11 10:47:18
16129;663;3190;4822;8;11;11;13:00:00;1;1;NULL;0;0;0;2021-03-11 10:45:44;2021-03-11 10:47:18;3765;14;14;0;0;Commande validée;1;NULL;1;2021-03-11 10:47:18
16130;663;3191;4823;8;11;11;13:00:00;1;1;NULL;0;0;0;2021-03-11 10:50:28;2021-03-11 10:55:58;3766;10;10;0;0;Commande validée;1;NULL;1;2021-03-11 10:55:58
16131;663;1841;2425;8;11;11;13:00:00;1;1;NULL;0;0;0;2021-03-11 10:54:31;2021-03-11 13:07:13;2149;14;10;0;0;Commande validée;1;NULL;1;2021-03-11 10:55:58
16132;663;3105;4589;8;11;11;13:15:00;1;0;NULL;0;0;1;2021-03-11 10:56:48;2021-03-11 12:13:26;3610;14;14;0;0;ANNULE A CAUSE DU CHANGEMENT DE LA SALAFE;0;NULL;1;2021-03-11 11:23:18
16133;664;3077;4824;8;10;11;13:00:00;1;1;NULL;0;0;0;2021-03-11 11:16:04;2021-03-11 11:23:18;3571;14;10;0;0;Commande validée;1;NULL;1;2021-03-11 11:23:18
16134;663;3192;4825;8;11;11;13:35:00;1;1;NULL;0;0;0;2021-03-11 11:22:05;2021-03-11 11:23:18;3767;14;14;0;0;Commande validée;1;NULL;1;2021-03-11 11:23:18
16135;664;3183;4808;8;14;16;13:00:00;1;1;NULL;0;0;0;2021-03-11 15:22:18;2021-03-11 15:25:11;3755;10;10;0;0;Commande validée;1;NULL;1;2021-03-11 15:25:11
16136;671;798;4826;8;10;11;12:30:00;2;1;NULL;0;0;0;2021-03-12 07:45:02;2021-03-12 15:01:01;675;14;10;0;0;Commande validée;1;NULL;1;2021-03-12 08:34:25
16137;672;2738;4526;8;11;11;15:00:00;1;1;NULL;0;0;0;2021-03-12 07:46:58;2021-03-12 08:34:25;3168;14;10;0;0;Commande validée;1;NULL;1;2021-03-12 08:34:25
16138;671;2681;3753;8;10;11;12:45:00;1;1;NULL;0;0;0;2021-03-12 07:49:36;2021-03-12 08:34:25;1117;14;14;0;0;Commande validée;1;NULL;1;2021-03-12 08:34:25
16139;672;3064;4508;8;10;20;13:00:00;1;1;NULL;0;0;0;2021-03-12 07:49:44;2021-03-12 08:34:25;3562;14;10;0;0;Commande validée;1;NULL;1;2021-03-12 08:34:25
16140;671;1833;2405;8;11;11;12:30:00;1;1;NULL;0;0;0;2021-03-12 07:51:50;2021-03-12 08:34:25;2132;14;14;0;0;Commande validée;1;NULL;1;2021-03-12 08:34:25
16141;671;637;4792;8;10;11;12:45:00;1;1;NULL;0;0;0;2021-03-12 07:53:57;2021-03-12 15:10:00;3745;14;14;0;0;Commande validée;1;NULL;1;2021-03-12 08:34:25
16142;671;3107;4596;8;17;11;12:45:00;1;1;NULL;0;0;0;2021-03-12 07:55:00;2021-03-12 15:09:09;3615;14;14;0;0;Commande validée;1;NULL;1;2021-03-12 08:34:25
16143;672;3193;4827;8;10;11;12:45:00;1;1;NULL;0;0;0;2021-03-12 07:58:36;2021-03-12 15:10:17;3768;14;14;0;0;Commande validée;1;NULL;1;2021-03-12 08:33:07
16144;672;3177;4791;8;11;11;12:30:00;1;1;NULL;0;0;0;2021-03-12 08:16:05;2021-03-12 08:38:39;3744;14;14;0;0;Commande validée;1;NULL;1;2021-03-12 08:38:39
16145;672;2906;4828;8;11;11;12:45:00;1;1;NULL;0;0;0;2021-03-12 08:16:43;2021-03-12 08:34:25;3769;14;10;0;0;Commande validée;1;NULL;1;2021-03-12 08:34:25
16146;671;1371;1553;8;10;11;12:30:00;1;1;NULL;0;0;0;2021-03-12 08:20:46;2021-03-12 08:34:25;1428;14;14;0;0;Commande validée;1;NULL;1;2021-03-12 08:34:25
16147;671;1300;4829;8;11;11;13:30:00;1;1;NULL;0;0;0;2021-03-12 08:21:45;2021-03-12 08:33:07;3770;14;10;0;0;Commande validée;1;NULL;1;2021-03-12 08:33:07
16148;672;3168;4778;8;13;16;13:00:00;2;1;NULL;0;0;0;2021-03-12 08:36:09;2021-03-12 08:38:39;3733;14;14;0;0;Commande validée;1;NULL;1;2021-03-12 08:38:39
