id;menu_id;client_id;carnet_adresse_id;source_id;mode_id;type_id;date_heure_livraison;nbr_pack;est_accepter;motif_rejet;est_livrer;cmd_attente;cmd_annule;created_at;updated_at;receptionnaire_id;modificateur_id;created_id;facture;est_supprimer;commentaire;est_attribuer;commentaire_client;est_mise_livraison;date_mise_livraison
6051;261;1822;2385;8;10;11;13:00:00;1;1;NULL;1;0;0;2019-08-20 16:28:33;2019-08-20 17:45:19;2188;10;12;0;0;Commande validée;1;NULL;0;NULL
6052;262;1888;2555;8;10;11;12:30:00;1;1;NULL;1;0;0;2019-08-21 07:17:28;2019-08-21 16:38:27;2242;10;12;0;0;Commande validée;1;NULL;0;NULL
6053;262;501;416;8;10;11;13:00:00;1;1;NULL;1;0;0;2019-08-21 07:39:04;2019-08-21 16:50:29;349;10;12;0;0;Commande validée;1;NULL;0;NULL
6054;262;1833;2405;8;11;11;12:00:00;1;1;NULL;1;0;0;2019-08-21 07:50:03;2019-08-21 16:43:04;2132;10;12;0;0;Commande validée;1;NULL;0;NULL
6055;262;313;193;8;10;16;12:00:00;2;1;NULL;1;0;0;2019-08-21 08:41:05;2019-08-21 16:39:28;141;10;12;0;0;Commande validée;1;NULL;0;NULL
6056;262;1897;2582;8;10;11;13:00:00;1;1;NULL;1;0;0;2019-08-21 09:08:31;2019-08-21 16:38:25;2255;10;12;0;0;Commande validée;1;NULL;0;NULL
6057;262;1573;2188;8;10;11;12:00:00;1;1;NULL;1;0;0;2019-08-21 09:23:08;2019-08-21 16:30:46;1705;10;12;0;0;Commande validée;1;NULL;0;NULL
6058;262;1573;2188;8;10;16;12:00:00;2;1;NULL;1;0;0;2019-08-21 09:23:28;2019-08-21 16:30:47;1705;10;12;0;0;Commande validée;1;NULL;0;NULL
6059;262;1898;2583;8;10;17;12:30:00;1;1;NULL;1;0;0;2019-08-21 09:29:19;2019-08-21 16:34:35;2256;10;12;0;0;Commande validée;1;NULL;0;NULL
6060;262;1230;1330;8;11;11;12:30:00;1;1;NULL;1;0;0;2019-08-21 09:34:47;2019-08-21 16:38:27;1245;10;12;0;0;Commande validée;1;NULL;0;NULL
6061;262;1550;1826;8;10;11;12:30:00;1;1;NULL;1;0;0;2019-08-21 09:40:26;2019-08-21 16:30:47;1825;10;12;0;0;Commande validée;1;NULL;0;NULL
6062;262;1580;1881;8;10;11;12:45:00;1;1;NULL;1;0;0;2019-08-21 10:05:58;2019-08-21 16:38:28;1741;10;12;0;0;Commande validée;1;NULL;0;NULL
6063;262;563;2528;8;10;11;13:00:00;1;1;NULL;1;0;0;2019-08-21 10:16:21;2019-08-21 16:30:47;2028;10;12;0;0;Commande validée;1;NULL;0;NULL
6064;262;1592;2585;8;10;11;13:00:00;1;1;NULL;1;0;0;2019-08-21 10:23:51;2019-08-21 16:38:27;1732;10;12;0;0;Commande validée;1;NULL;0;NULL
6065;262;767;724;8;11;11;13:00:00;1;1;NULL;1;0;0;2019-08-21 10:26:49;2019-08-21 16:45:23;1030;10;12;0;0;Commande validée;1;NULL;0;NULL
6066;262;1895;2579;8;10;11;13:00:00;1;1;NULL;1;0;0;2019-08-21 10:48:12;2019-08-21 16:45:25;2251;10;12;0;0;Commande validée;1;NULL;0;NULL
6067;262;1822;2586;8;10;11;12:30:00;1;1;NULL;1;0;0;2019-08-21 10:51:37;2019-08-21 16:50:28;563;10;12;0;0;Commande validée;1;NULL;0;NULL
6068;262;1044;1064;8;10;16;13:00:00;1;1;NULL;1;0;0;2019-08-21 10:54:14;2019-08-21 16:50:30;563;10;12;0;0;Commande validée;1;NULL;0;NULL
6069;262;1729;2560;8;10;11;13:00:00;1;1;NULL;1;0;0;2019-08-21 10:55:58;2019-08-21 16:34:35;2257;10;12;0;0;Commande validée;1;NULL;0;NULL
6070;262;602;2587;8;10;11;13:00:00;1;1;NULL;1;0;0;2019-08-21 11:00:44;2019-08-21 16:30:46;2010;10;12;0;0;Commande validée;1;NULL;0;NULL
6071;262;96;2588;8;11;11;13:00:00;1;1;NULL;1;0;0;2019-08-21 11:08:57;2019-08-21 16:43:03;2258;10;12;0;0;Commande validée;1;NULL;0;NULL
6072;262;227;2565;8;10;11;13:10:00;2;1;NULL;1;0;0;2019-08-21 11:13:23;2019-08-21 16:33:06;563;10;12;0;0;Commande validée;1;NULL;0;NULL
6073;262;1658;2168;8;11;11;13:10:00;1;1;NULL;1;0;0;2019-08-21 11:15:47;2019-08-21 16:38:26;1975;10;12;0;0;Commande validée;1;NULL;0;NULL
6074;262;1697;2104;8;10;16;13:20:00;1;1;NULL;1;0;0;2019-08-21 11:24:38;2019-08-21 16:33:06;1909;10;12;0;0;Commande validée;1;NULL;0;NULL
