id;menu_id;client_id;carnet_adresse_id;source_id;mode_id;type_id;date_heure_livraison;nbr_pack;est_accepter;motif_rejet;est_livrer;cmd_attente;cmd_annule;created_at;updated_at;receptionnaire_id;modificateur_id;created_id;facture;est_supprimer;commentaire;est_attribuer;commentaire_client;est_mise_livraison;date_mise_livraison
9050;363;96;2588;8;10;16;14:00:00;1;1;NULL;0;0;0;2020-02-07 11:34:44;2020-02-07 11:34:44;2258;NULL;19;0;0;Commande validée;0;;0;NULL
9051;363;2376;3451;8;10;11;13:00:00;1;1;NULL;0;0;0;2020-02-07 11:35:57;2020-02-07 11:35:57;2887;NULL;19;0;0;Commande validée;0;;0;NULL
9052;363;1730;3467;8;10;11;14:00:00;1;1;NULL;0;0;0;2020-02-07 11:57:01;2020-02-07 11:57:01;1187;NULL;19;0;0;Commande validée;0;;0;NULL
9053;363;2386;3468;8;10;11;13:30:00;1;1;NULL;0;0;0;2020-02-07 14:46:23;2020-02-07 14:46:23;2897;NULL;19;0;0;Commande validée;0;;0;NULL
9054;364;2166;3186;8;10;16;12:00:00;1;1;NULL;0;0;0;2020-02-10 06:36:30;2020-02-10 06:36:30;2672;NULL;19;0;0;Commande validée;0;;0;NULL
9055;364;313;193;8;10;16;12:00:00;2;1;NULL;0;0;0;2020-02-10 06:46:45;2020-02-10 06:46:45;141;NULL;19;0;0;Commande validée;0;;0;NULL
9056;364;149;469;8;10;11;12:00:00;1;1;NULL;0;0;0;2020-02-10 07:02:46;2020-02-10 07:02:46;390;NULL;19;0;0;Commande validée;0;;0;NULL
9057;364;149;469;8;10;16;12:00:00;1;1;NULL;0;0;0;2020-02-10 07:03:07;2020-02-10 07:03:07;390;NULL;19;0;0;Commande validée;0;;0;NULL
9058;364;1622;1956;8;11;11;12:00:00;1;1;NULL;0;0;0;2020-02-10 07:04:50;2020-02-10 07:04:50;2324;NULL;19;0;0;Commande validée;0;;0;NULL
9059;364;1963;3469;8;10;11;12:00:00;1;1;NULL;0;0;0;2020-02-10 07:22:44;2020-02-10 07:22:44;2346;NULL;19;0;0;Commande validée;0;;0;NULL
9060;364;1467;1722;8;10;11;12:15:00;1;1;NULL;0;0;0;2020-02-10 07:24:07;2020-02-10 07:24:07;1576;NULL;19;0;0;Commande validée;0;;0;NULL
9061;364;1602;1924;8;10;11;12:00:00;1;1;NULL;0;0;0;2020-02-10 07:42:15;2020-02-10 07:42:15;1749;NULL;19;0;0;Commande validée;0;;0;NULL
9062;364;2387;3470;8;11;16;12:00:00;1;1;NULL;0;0;0;2020-02-10 08:04:59;2020-02-10 08:04:59;2898;NULL;19;0;0;Commande validée;0;;0;NULL
9063;364;2230;3265;8;10;11;12:00:00;1;1;NULL;0;0;0;2020-02-10 08:12:51;2020-02-10 08:12:51;2730;NULL;19;0;0;Commande validée;0;;0;NULL
9064;364;1945;2702;8;10;11;12:30:00;3;1;NULL;0;0;0;2020-02-10 08:16:46;2020-02-10 08:16:46;1795;NULL;19;0;0;Commande validée;0;;0;NULL
9065;364;2188;3218;8;10;16;12:00:00;1;1;NULL;0;0;0;2020-02-10 08:25:10;2020-02-10 08:25:10;2691;NULL;19;0;0;Commande validée;0;;0;NULL
9066;364;589;504;8;10;16;12:15:00;1;1;NULL;0;0;0;2020-02-10 08:25:48;2020-02-10 08:25:48;433;NULL;19;0;0;Commande validée;0;;0;NULL
9067;364;255;131;8;10;16;12:30:00;3;1;NULL;0;0;0;2020-02-10 08:27:57;2020-02-10 08:27:57;94;NULL;19;0;0;Commande validée;0;;0;NULL
9068;364;2247;3285;8;10;16;13:00:00;1;1;NULL;0;0;0;2020-02-10 08:36:20;2020-02-10 08:36:20;2746;NULL;19;0;0;Commande validée;0;;0;NULL
9069;364;1382;1573;8;10;11;12:30:00;1;0;NULL;0;0;1;2020-02-10 08:43:56;2020-02-10 09:40:34;1446;19;19;0;0;ANNULER;0;;0;NULL
9070;364;1977;2758;8;11;11;12:15:00;1;1;NULL;0;0;0;2020-02-10 08:44:36;2020-02-10 08:44:36;2358;NULL;19;0;0;Commande validée;0;;0;NULL
9071;364;1201;1277;8;10;11;12:30:00;1;1;NULL;0;0;0;2020-02-10 08:45:22;2020-02-10 08:45:22;1201;NULL;19;0;0;Commande validée;0;;0;NULL
9072;364;1452;1698;8;10;11;12:30:00;1;1;NULL;0;0;0;2020-02-10 08:47:49;2020-02-10 08:47:49;1539;NULL;19;0;0;Commande validée;0;;0;NULL
9073;364;1047;1067;8;10;16;12:30:00;1;1;NULL;0;0;0;2020-02-10 08:49:17;2020-02-10 08:49:17;2899;NULL;19;0;0;Commande validée;0;;0;NULL
9074;364;1448;3472;8;10;11;13:30:00;1;1;NULL;0;0;0;2020-02-10 09:07:52;2020-02-10 09:07:52;1549;NULL;19;0;0;Commande validée;0;;0;NULL
9075;364;1096;1126;8;10;11;13:30:00;1;1;NULL;0;0;0;2020-02-10 09:08:41;2020-02-10 09:08:41;1046;NULL;19;0;0;Commande validée;0;;0;NULL
9076;364;2388;3473;8;11;11;13:30:00;1;1;NULL;0;0;0;2020-02-10 09:44:06;2020-02-10 09:44:06;2900;NULL;19;0;0;Commande validée;0;;0;NULL
9077;364;1651;2013;8;10;16;13:30:00;1;1;NULL;0;0;0;2020-02-10 09:45:06;2020-02-10 09:45:06;1839;NULL;19;0;0;Commande validée;0;;0;NULL
9078;364;478;387;8;10;11;13:30:00;1;1;NULL;0;0;0;2020-02-10 10:18:34;2020-02-10 10:18:34;325;NULL;19;0;0;Commande validée;0;;0;NULL
9079;364;2389;3474;8;11;11;13:00:00;1;1;NULL;0;0;0;2020-02-10 10:25:12;2020-02-10 10:25:12;2901;NULL;19;0;0;Commande validée;0;;0;NULL
9080;364;1317;1472;8;11;11;13:30:00;1;1;NULL;0;0;0;2020-02-10 10:32:46;2020-02-10 10:32:46;2902;NULL;19;0;0;Commande validée;0;;0;NULL
9081;364;1728;2158;8;10;11;13:30:00;1;1;NULL;0;0;0;2020-02-10 10:41:28;2020-02-10 10:41:28;1967;NULL;19;0;0;Commande validée;0;;0;NULL
9082;364;2390;3475;8;10;11;13:30:00;1;1;NULL;0;0;0;2020-02-10 10:53:01;2020-02-10 10:53:01;2903;NULL;19;0;0;Commande validée;0;;0;NULL
9083;364;2375;3450;8;10;11;13:30:00;1;1;NULL;0;0;0;2020-02-10 10:59:09;2020-02-10 10:59:09;2886;NULL;19;0;0;Commande validée;0;;0;NULL
9084;364;2263;3476;8;10;16;13:30:00;1;1;NULL;0;0;0;2020-02-10 11:04:50;2020-02-10 11:04:50;2760;NULL;19;0;0;Commande validée;0;;0;NULL
9085;364;2391;3477;8;11;11;13:30:00;1;1;NULL;0;0;0;2020-02-10 11:06:24;2020-02-10 11:06:24;2904;NULL;19;0;0;Commande validée;0;;0;NULL
9086;364;2348;3411;8;10;16;12:30:00;1;1;NULL;0;0;0;2020-02-10 14:37:17;2020-02-10 14:37:17;2855;NULL;19;0;0;Commande validée;0;;0;NULL
9087;365;2166;3186;8;10;16;12:00:00;1;1;NULL;0;0;0;2020-02-11 06:19:05;2020-02-11 06:19:05;2672;NULL;19;0;0;Commande validée;0;;0;NULL
9088;365;2392;3478;8;11;11;12:00:00;1;1;NULL;0;0;0;2020-02-11 06:53:57;2020-02-11 06:53:57;2905;NULL;19;0;0;Commande validée;0;;0;NULL
9089;365;481;391;8;11;16;12:30:00;1;1;NULL;0;0;0;2020-02-11 07:08:15;2020-02-11 07:08:15;328;NULL;19;0;0;Commande validée;0;;0;NULL
9090;365;313;193;8;10;16;12:00:00;2;1;NULL;0;0;0;2020-02-11 07:16:51;2020-02-11 07:16:51;141;NULL;19;0;0;Commande validée;0;;0;NULL
9091;365;2082;3479;8;10;16;12:30:00;1;1;NULL;0;0;0;2020-02-11 07:20:56;2020-02-11 07:20:56;1002;NULL;19;0;0;Commande validée;0;;0;NULL
9092;365;473;379;8;10;11;12:30:00;1;1;NULL;0;0;0;2020-02-11 07:46:06;2020-02-11 07:46:06;318;NULL;19;0;0;Commande validée;0;;0;NULL
9093;365;1962;2741;8;11;16;12:30:00;1;1;NULL;0;0;0;2020-02-11 07:47:21;2020-02-11 07:47:21;2345;NULL;19;0;0;Commande validée;0;;0;NULL
9094;365;2387;3470;8;11;16;12:30:00;1;1;NULL;0;0;0;2020-02-11 07:49:04;2020-02-11 07:49:04;2906;NULL;19;0;0;Commande validée;0;;0;NULL
9095;365;2230;3265;8;10;11;12:30:00;1;1;NULL;0;0;0;2020-02-11 08:19:55;2020-02-11 08:19:55;2730;NULL;19;0;0;Commande validée;0;;0;NULL
9096;365;2291;3480;8;10;11;12:30:00;1;1;NULL;0;0;0;2020-02-11 08:22:25;2020-02-11 08:22:25;2791;NULL;19;0;0;Commande validée;0;;0;NULL
9097;365;417;308;8;10;16;12:00:00;1;1;NULL;0;0;0;2020-02-11 08:28:34;2020-02-11 08:28:34;247;NULL;19;0;0;Commande validée;0;;0;NULL
9098;365;1622;2914;8;10;11;12:00:00;1;1;NULL;0;0;0;2020-02-11 08:33:55;2020-02-11 08:33:55;1877;NULL;19;0;0;Commande validée;0;;0;NULL
9099;365;2231;3266;8;11;11;12:30:00;1;1;NULL;0;0;0;2020-02-11 08:34:44;2020-02-11 08:34:44;2731;NULL;19;0;0;Commande validée;0;;0;NULL
9100;365;1307;3163;8;10;11;12:30:00;1;1;NULL;0;0;0;2020-02-11 08:44:21;2020-02-11 08:44:21;1344;NULL;19;0;0;Commande validée;0;;0;NULL
9101;365;1307;3163;8;10;16;12:30:00;1;1;NULL;0;0;0;2020-02-11 08:44:55;2020-02-11 08:44:55;1344;NULL;19;0;0;Commande validée;0;;0;NULL
9102;365;2393;3481;8;10;16;12:30:00;1;1;NULL;0;0;0;2020-02-11 08:55:16;2020-02-11 08:55:16;2907;NULL;19;0;0;Commande validée;0;;0;NULL
9103;365;2393;3481;8;10;16;12:30:00;5;1;NULL;0;0;0;2020-02-11 08:55:53;2020-02-11 08:55:53;2907;NULL;19;0;0;Commande validée;0;;0;NULL
9104;365;2188;3218;8;10;16;12:00:00;1;1;NULL;0;0;0;2020-02-11 09:13:22;2020-02-11 09:13:22;2691;NULL;19;0;0;Commande validée;0;;0;NULL
9105;365;2394;3482;8;10;11;12:30:00;1;1;NULL;0;0;0;2020-02-11 09:19:28;2020-02-11 09:19:28;2908;NULL;19;0;0;Commande validée;0;;0;NULL
9106;365;1241;1345;8;10;11;12:30:00;2;1;NULL;0;0;0;2020-02-11 09:20:25;2020-02-11 09:20:25;1259;NULL;19;0;0;Commande validée;0;;0;NULL
9107;365;70;42;8;10;11;13:45:00;1;1;NULL;0;0;0;2020-02-11 09:47:54;2020-02-11 09:47:54;31;NULL;19;0;0;Commande validée;0;;0;NULL
9108;365;6;6;8;10;11;12:00:00;1;1;NULL;0;0;0;2020-02-11 09:49:38;2020-02-11 09:49:38;1799;NULL;19;0;0;Commande validée;0;;0;NULL
9109;365;1799;2329;8;11;11;13:30:00;1;1;NULL;0;0;0;2020-02-11 10:04:47;2020-02-11 10:04:47;799;NULL;19;0;0;Commande validée;0;;0;NULL
9110;365;2227;3483;8;10;11;13:30:00;1;1;NULL;0;0;0;2020-02-11 10:09:00;2020-02-11 10:09:00;1030;NULL;19;0;0;Commande validée;0;;0;NULL
9111;365;2352;3419;8;11;11;13:30:00;1;1;NULL;0;0;0;2020-02-11 10:21:06;2020-02-11 10:21:06;2863;NULL;19;0;0;Commande validée;0;;0;NULL
9112;365;1571;1861;8;10;11;12:30:00;1;1;NULL;0;0;0;2020-02-11 10:38:34;2020-02-11 10:38:34;1723;NULL;19;0;0;Commande validée;0;;0;NULL
9113;365;6;6;8;10;11;12:00:00;1;1;NULL;0;0;0;2020-02-11 10:39:00;2020-02-11 10:39:00;1799;NULL;19;0;0;Commande validée;0;;0;NULL
9114;365;1071;1097;8;10;11;13:30:00;1;1;NULL;0;0;0;2020-02-11 11:02:58;2020-02-11 11:02:58;1016;NULL;19;0;0;Commande validée;0;;0;NULL
9115;365;1802;2336;8;10;11;13:45:00;1;1;NULL;0;0;0;2020-02-11 11:14:45;2020-02-11 11:14:45;2092;NULL;19;0;0;Commande validée;0;;0;NULL
9116;365;1805;2339;8;10;11;15:00:00;3;1;NULL;0;0;0;2020-02-11 12:55:56;2020-02-11 12:55:56;2094;NULL;19;0;0;Commande validée;0;;0;NULL
9117;366;2166;3186;8;10;16;12:00:00;1;1;NULL;0;0;0;2020-02-12 06:18:14;2020-02-12 06:18:14;2672;NULL;19;0;0;Commande validée;0;;0;NULL
9118;366;313;193;8;10;16;12:00:00;2;1;NULL;0;0;0;2020-02-12 07:18:40;2020-02-12 07:18:40;141;NULL;12;0;0;Commande validée;0;;0;NULL
9119;366;886;870;8;10;16;12:30:00;1;1;NULL;0;0;0;2020-02-12 07:52:46;2020-02-12 07:52:46;784;NULL;12;0;0;Commande validée;0;;0;NULL
9120;366;1907;2610;8;10;16;12:30:00;1;1;NULL;0;0;0;2020-02-12 07:57:00;2020-02-12 07:57:00;2271;NULL;12;0;0;Commande validée;0;;0;NULL
9121;366;1622;1956;8;10;11;12:20:00;1;1;NULL;0;0;0;2020-02-12 08:02:38;2020-02-12 08:02:38;1877;NULL;12;0;0;Commande validée;0;;0;NULL
9122;366;504;419;8;11;11;12:30:00;1;1;NULL;0;0;0;2020-02-12 08:05:14;2020-02-12 08:05:14;352;NULL;12;0;0;Commande validée;0;;0;NULL
9123;366;2348;3411;8;10;16;12:13:00;1;1;NULL;0;0;0;2020-02-12 08:12:10;2020-02-12 08:12:10;2855;NULL;19;0;0;Commande validée;0;;0;NULL
9124;366;886;870;8;10;16;12:30:00;1;0;NULL;0;0;1;2020-02-12 08:17:35;2020-02-12 08:45:39;784;19;19;0;0;SUPRIME;0;;0;NULL
9125;366;309;190;8;10;11;12:30:00;1;0;NULL;0;0;1;2020-02-12 08:18:52;2020-02-12 08:47:03;136;19;19;0;0;SUPRIME;0;;0;NULL
9126;366;313;193;8;10;16;12:00:00;2;0;NULL;0;0;1;2020-02-12 08:19:56;2020-02-12 08:52:54;141;12;19;0;0;DOUBLON;0;;0;NULL
9127;366;1622;1956;8;10;11;12:30:00;1;0;NULL;0;0;1;2020-02-12 08:21:27;2020-02-12 08:53:17;1877;12;19;0;0;DOUBLON;0;;0;NULL
9128;366;1907;2610;8;10;16;12:30:00;1;0;NULL;0;0;1;2020-02-12 08:22:21;2020-02-12 08:53:36;2271;12;19;0;0;DOUBLON;0;;0;NULL
9129;366;504;419;8;11;11;12:30:00;1;0;NULL;0;0;1;2020-02-12 08:24:57;2020-02-12 08:53:54;352;12;19;0;0;DOUBLON;0;;0;NULL
9130;366;2395;3485;8;10;16;12:30:00;1;1;NULL;0;0;0;2020-02-12 08:28:09;2020-02-12 08:28:09;2909;NULL;19;0;0;Commande validée;0;;0;NULL
9131;366;309;190;8;10;11;12:30:00;1;1;NULL;0;0;0;2020-02-12 08:35:49;2020-02-12 08:35:49;136;NULL;19;0;0;Commande validée;0;;0;NULL
9132;366;2120;3099;8;10;11;12:30:00;1;1;NULL;0;0;0;2020-02-12 08:38:47;2020-02-12 08:38:47;2619;NULL;19;0;0;Commande validée;0;;0;NULL
9133;366;2082;3027;8;10;16;12:30:00;1;1;NULL;0;0;0;2020-02-12 08:39:45;2020-02-12 08:39:45;2577;NULL;19;0;0;Commande validée;0;;0;NULL
9134;366;1241;1345;8;11;11;12:30:00;1;1;NULL;0;0;0;2020-02-12 08:44:08;2020-02-12 08:44:08;1259;NULL;19;0;0;Commande validée;0;;0;NULL
9135;366;309;190;8;11;11;12:30:00;1;1;NULL;0;0;0;2020-02-12 08:49:27;2020-02-12 08:49:27;136;NULL;19;0;0;Commande validée;0;;0;NULL
9136;366;2263;3302;8;10;16;13:00:00;1;1;NULL;0;0;0;2020-02-12 08:51:24;2020-02-12 08:51:24;2760;NULL;12;0;0;Commande validée;0;;0;NULL
9137;366;2247;3285;8;10;11;13:00:00;1;1;NULL;0;0;0;2020-02-12 08:51:49;2020-02-12 08:51:49;2746;NULL;12;0;0;Commande validée;0;;0;NULL
9138;366;2188;3218;8;10;16;12:00:00;1;1;NULL;0;0;0;2020-02-12 08:52:20;2020-02-12 08:52:20;2691;NULL;12;0;0;Commande validée;0;;0;NULL
9139;366;1959;3172;8;11;11;13:00:00;4;1;NULL;0;0;0;2020-02-12 08:59:06;2020-02-12 08:59:06;2664;NULL;12;0;0;Commande validée;0;;0;NULL
9140;366;1096;3486;8;11;11;13:30:00;1;1;NULL;0;0;0;2020-02-12 09:02:27;2020-02-12 09:02:27;2910;NULL;12;0;0;Commande validée;0;;0;NULL
9141;366;983;992;8;10;11;12:30:00;8;1;NULL;0;0;0;2020-02-12 09:10:07;2020-02-12 09:10:07;936;NULL;12;0;0;Commande validée;0;;0;NULL
9142;366;2230;3265;8;10;11;12:30:00;1;1;NULL;0;0;0;2020-02-12 09:10:29;2020-02-12 09:10:29;2730;NULL;12;0;0;Commande validée;0;;0;NULL
9143;366;1571;2222;8;10;16;13:00:00;2;1;NULL;0;0;0;2020-02-12 09:29:40;2020-02-12 09:29:40;1723;NULL;12;0;0;Commande validée;0;;0;NULL
9144;366;1651;2013;8;10;16;13:00:00;1;1;NULL;0;0;0;2020-02-12 09:31:33;2020-02-12 09:31:33;1839;NULL;12;0;0;Commande validée;0;;0;NULL
9145;366;2298;3338;8;10;11;13:00:00;2;1;NULL;0;0;0;2020-02-12 09:51:39;2020-02-12 09:51:39;2419;NULL;12;0;0;Commande validée;0;;0;NULL
9146;366;2361;3430;8;10;11;12:45:00;1;1;NULL;0;0;0;2020-02-12 09:52:01;2020-02-12 09:52:01;2870;NULL;12;0;0;Commande validée;0;;0;NULL
9147;366;1602;1924;8;10;11;13:00:00;1;1;NULL;0;0;0;2020-02-12 09:58:25;2020-02-12 09:58:25;1749;NULL;12;0;0;Commande validée;0;;0;NULL
9148;366;6;6;8;10;11;12:15:00;1;1;NULL;0;0;0;2020-02-12 10:07:54;2020-02-12 10:07:54;1799;NULL;12;0;0;Commande validée;0;;0;NULL
9149;366;1032;1048;8;10;11;12:30:00;1;1;NULL;0;0;0;2020-02-12 10:18:14;2020-02-12 10:18:14;961;NULL;12;0;0;Commande validée;0;;0;NULL
