19051;1093;3523;5647;8;10;11;12:45:00;1;1;NULL;0;0;0;2021-07-01 10:17:17;2021-07-01 12:36:14;4408;14;14;0;0;Commande validée;1;NULL;1;2021-07-01 12:36:14
19052;1093;3522;5648;8;10;11;14:00:00;15;1;NULL;0;0;0;2021-07-01 10:17:53;2021-07-01 12:36:14;4409;14;10;0;0;Commande validée;1;NULL;1;2021-07-01 12:36:14
19053;1092;3522;5648;8;10;11;14:00:00;10;1;NULL;0;0;0;2021-07-01 10:19:46;2021-07-01 12:36:14;4409;14;10;0;0;Commande validée;1;NULL;1;2021-07-01 12:36:14
19054;1093;2851;3949;8;10;11;12:45:00;1;1;NULL;0;0;0;2021-07-01 10:27:39;2021-07-01 12:36:14;3296;14;14;0;0;Commande validée;1;NULL;1;2021-07-01 12:36:14
19055;1092;1602;4287;8;10;16;13:00:00;2;1;NULL;0;0;0;2021-07-01 10:36:35;2021-07-01 12:36:14;1749;14;14;0;0;Commande validée;1;NULL;1;2021-07-01 12:36:14
19056;1092;3054;4485;8;13;16;13:15:00;1;1;NULL;0;0;0;2021-07-01 10:45:17;2021-07-01 12:36:14;3548;14;14;0;0;Commande validée;1;NULL;1;2021-07-01 12:36:14
19057;1093;1680;5649;8;11;11;13:30:00;1;1;NULL;0;0;0;2021-07-01 11:08:54;2021-07-01 12:36:14;4410;14;14;0;0;Commande validée;1;NULL;1;2021-07-01 12:36:14
19058;1093;466;5380;8;10;11;13:30:00;1;1;NULL;0;0;0;2021-07-01 11:16:41;2021-07-01 12:36:14;305;14;14;0;0;Commande validée;1;NULL;1;2021-07-01 12:36:14
19059;1092;3524;5650;8;10;11;13:30:00;1;1;NULL;0;0;0;2021-07-01 11:20:21;2021-07-01 12:36:14;4411;14;14;0;0;Commande validée;1;NULL;1;2021-07-01 12:36:14
19060;1092;3525;5651;8;10;16;13:30:00;1;1;NULL;0;0;0;2021-07-01 11:53:05;2021-07-01 12:36:14;4412;14;10;0;0;Commande validée;1;NULL;1;2021-07-01 12:36:14
19061;1092;287;4351;8;13;16;13:30:00;1;1;NULL;0;0;0;2021-07-01 11:54:47;2021-07-01 12:41:27;304;14;10;0;0;Commande validée;1;NULL;1;2021-07-01 12:41:27
19062;1092;1191;5652;8;11;11;14:30:00;1;1;NULL;0;0;0;2021-07-01 12:21:00;2021-07-01 12:41:27;2149;14;14;0;0;Commande validée;1;NULL;1;2021-07-01 12:41:27
19063;1092;3137;4684;8;11;11;15:30:00;1;1;NULL;0;0;0;2021-07-01 15:20:41;2021-07-01 15:47:10;4413;14;14;0;0;Commande validée;1;NULL;1;2021-07-01 15:47:10
19064;1092;3522;5648;8;10;11;17:30:00;4;1;NULL;0;0;0;2021-07-01 15:46:44;2021-07-01 15:47:10;4409;14;14;0;0;Commande validée;1;NULL;1;2021-07-01 15:47:10
19065;1098;2166;4540;8;16;16;12:15:00;1;1;NULL;0;0;0;2021-07-02 07:37:40;2021-07-02 17:20:15;2672;14;14;0;0;Commande validée;1;NULL;1;2021-07-02 17:20:15
19066;1098;970;971;8;13;16;12:00:00;1;1;NULL;0;0;0;2021-07-02 07:38:55;2021-07-02 17:18:17;894;14;14;0;0;Commande validée;1;NULL;1;2021-07-02 17:18:17
19067;1098;1290;5653;8;11;11;12:30:00;1;1;NULL;0;0;0;2021-07-02 07:42:54;2021-07-02 17:18:17;4414;14;14;0;0;Commande validée;1;NULL;1;2021-07-02 17:18:17
19068;1098;2738;4006;8;11;11;15:00:00;1;1;NULL;0;0;0;2021-07-02 07:46:43;2021-07-02 17:18:17;3168;14;14;0;0;Commande validée;1;NULL;1;2021-07-02 17:18:17
19069;1098;1592;5409;8;10;16;12:30:00;1;1;NULL;0;0;0;2021-07-02 07:50:55;2021-07-02 17:18:17;1732;14;14;0;0;Commande validée;1;NULL;1;2021-07-02 17:18:17
