id;menu_id;client_id;carnet_adresse_id;source_id;mode_id;type_id;date_heure_livraison;nbr_pack;est_accepter;motif_rejet;est_livrer;cmd_attente;cmd_annule;created_at;updated_at;receptionnaire_id;modificateur_id;created_id;facture;est_supprimer;commentaire;est_attribuer;commentaire_client;est_mise_livraison;date_mise_livraison
10051;393;313;193;8;10;16;12:00:00;3;1;NULL;0;0;0;2020-03-20 02:56:40;2020-03-20 02:56:40;141;NULL;19;0;0;Commande validée;0;;0;NULL
10052;393;121;67;8;10;11;13:00:00;1;1;NULL;0;0;0;2020-03-20 02:57:18;2020-03-20 02:57:18;50;NULL;19;0;0;Commande validée;0;;0;NULL
10053;393;1573;1866;8;10;16;12:00:00;4;1;NULL;0;0;0;2020-03-20 03:08:24;2020-03-20 03:08:24;1705;NULL;19;0;0;Commande validée;0;;0;NULL
10054;393;774;736;8;10;11;11:45:00;1;1;NULL;0;0;0;2020-03-20 03:10:13;2020-03-20 03:10:13;651;NULL;19;0;0;Commande validée;0;;0;NULL
10055;393;828;800;8;10;16;12:00:00;1;1;NULL;0;0;0;2020-03-20 03:14:05;2020-03-20 03:14:05;710;NULL;19;0;0;Commande validée;0;;0;NULL
10056;393;309;190;8;11;11;12:00:00;2;1;NULL;0;0;0;2020-03-20 03:23:36;2020-03-20 03:23:36;136;NULL;19;0;0;Commande validée;0;;0;NULL
10057;393;452;354;8;10;16;12:00:00;1;1;NULL;0;0;0;2020-03-20 03:31:35;2020-03-20 03:31:35;288;NULL;19;0;0;Commande validée;0;;0;NULL
10058;393;896;881;8;10;11;12:00:00;18;1;NULL;0;0;0;2020-03-20 03:36:37;2020-03-20 03:36:37;791;NULL;19;0;0;Commande validée;0;;0;NULL
10059;393;1963;2742;8;10;11;12:00:00;1;1;NULL;0;0;0;2020-03-20 03:38:24;2020-03-20 03:38:24;2346;NULL;19;0;0;Commande validée;0;;0;NULL
10060;393;439;339;8;10;16;12:00:00;1;1;NULL;0;0;0;2020-03-20 03:41:30;2020-03-20 03:41:30;275;NULL;19;0;0;Commande validée;0;;0;NULL
10061;393;888;872;8;10;16;14:00:00;2;1;NULL;0;0;0;2020-03-20 03:46:54;2020-03-20 03:46:54;787;NULL;19;0;0;Commande validée;0;;0;NULL
